i,t,y1,y2,y3,y4,dy1,dy2,dy3,dy4
3586,15.298524973284040,-.456265373224230,-.563165531632296,.645394414115188,.151202694023055,.645394414115188,.151202694023055,1.039967043794499,-.343856420962670
3587,15.302792344266825,-.453501756173387,-.562523412275369,.649839736700368,.149743973720900,.649839736700368,.149743973720900,1.043436270776700,-.339782862382489
3588,15.307059715249610,-.450719137653286,-.561887480307796,.654299892090584,.148302932942840,.654299892090584,.148302932942840,1.046918604772321,-.335570125014680
3589,15.311327086232394,-.447917454250619,-.561257659010169,.658774934016948,.146880170587858,.658774934016948,.146880170587858,1.050413004624970,-.331215874341234
3590,15.315594457215179,-.445096642332443,-.560633869086018,.663264911645420,.145476295574864,.663264911645420,.145476295574864,1.053918371598271,-.326717748890762
3591,15.319861828197963,-.442256638066187,-.560016028618809,.667769869326826,.144091926956707,.667769869326826,.144091926956707,1.057433547367006,-.322073360717448
3592,15.324129199180748,-.439397377440752,-.559404053028454,.672289846338186,.142727694032029,.672289846338186,.142727694032029,1.060957311956381,-.317280295940616
3593,15.328396570163532,-.436518796288729,-.558797855027362,.676824876615151,.141384236454673,.676824876615151,.141384236454673,1.064488381629060,-.312336115348340
3594,15.332663941146317,-.433620830309779,-.558197344576015,.681374988475295,.140062204340368,.681374988475295,.140062204340368,1.068025406719664,-.307238355068726
3595,15.336931312129101,-.430703415095219,-.557602428838104,.685940204332065,.138762258370413,.685940204332065,.138762258370413,1.071566969416544,-.301984527312591
3596,15.341198683111886,-.427766486153837,-.557013012135221,.690520540399150,.137485069892012,.690520540399150,.137485069892012,1.075111581490726,-.296572121191459
3597,15.345466054094670,-.424809978939004,-.556428995901147,.695116006385041,.136231321014972,.695116006385041,.136231321014972,1.078657681972030,-.290998603614920
3598,15.349733425077455,-.421833828877098,-.555850278635711,.699726605177568,.135001704704376,.699726605177568,.135001704704376,1.082203634772486,-.285261420271583
3599,15.354000796060239,-.418837971397305,-.555276755858288,.704352332518179,.133796924868899,.704352332518179,.133796924868899,1.085747726257287,-.279357996698003
3600,15.358268167043024,-.415822341962829,-.554708320060911,.708993176665744,.132617696444354,.708993176665744,.132617696444354,1.089288162763678,-.273285739440126
3601,15.362535538025808,-.412786876103555,-.554144860661051,.713649118049658,.131464745472085,.713649118049658,.131464745472085,1.092823068068300,-.267042037311981
3602,15.366802909008593,-.409731509450227,-.553586263954062,.718320128912034,.130338809171770,.718320128912034,.130338809171770,1.096350480803695,-.260624262756493
3603,15.371070279991377,-.406656177770162,-.553032413065338,.723006172938757,.129240636008187,.723006172938757,.129240636008187,1.099868351824849,-.254029773313492
3604,15.375337650974162,-.403560817004575,-.552483187902196,.727707204879200,.128170985751480,.727707204879200,.128170985751480,1.103374541526805,-.247255913200152
3605,15.379605021956946,-.400445363307544,-.551938465105512,.732423170154389,.127130629530433,.732423170154389,.127130629530433,1.106866817114647,-.240300015009261
3606,15.383872392939731,-.397309753086674,-.551398118001150,.737154004453418,.126120349878233,.737154004453418,.126120349878233,1.110342849827306,-.233159401530926
3607,15.388139763922515,-.394153923045513,-.550862016551216,.741899633317927,.125140940770183,.741899633317927,.125140940770183,1.113800212116920,-.225831387703447
3608,15.392407134905300,-.390977810227756,-.550330027305159,.746659971714442,.124193207652812,.746659971714442,.124193207652812,1.117236374785708,-.218313282699335
3609,15.396674505888084,-.387781352063314,-.549802013350775,.751434923594422,.123277967463775,.751434923594422,.123277967463775,1.120648704082597,-.210602392152544
3610,15.400941876870869,-.384564486416279,-.549277834265149,.756224381441825,.122396048641941,.756224381441825,.122396048641941,1.124034458762122,-.202696020533231
3611,15.405209247853653,-.381327151634843,-.548757346065566,.761028225808053,.121548291127020,.761028225808053,.121548291127020,1.127390787108438,-.194591473676457
3612,15.409476618836438,-.378069286603239,-.548240401160456,.765846324834127,.120735546348059,.765846324834127,.120735546348059,1.130714723927600,-.186286061471466
3613,15.413743989819222,-.374790830795742,-.547726848300413,.770678533759965,.119958677200105,.770678533759965,.119958677200105,1.134003187511605,-.177777100718301
3614,15.418011360802007,-.371491724332791,-.547216532529330,.775524694420651,.119218558008314,.775524694420651,.119218558008314,1.137252976578097,-.169061918158661
3615,15.422278731784791,-.368171908039292,-.546709295135730,.780384634729602,.118516074478736,.780384634729602,.118516074478736,1.140460767189984,-.160137853688080
3616,15.426546102767576,-.364831323505152,-.546204973604326,.785258168148555,.117852123634992,.785258168148555,.117852123634992,1.143623109659663,-.151002263756604
3617,15.430813473750360,-.361469913148108,-.545703401567886,.790145093144315,.117227613740034,.790145093144315,.117227613740034,1.146736425442993,-.141652524965292
3618,15.435080844733145,-.358087620278891,-.545204408759466,.795045192632241,.116643464202113,.795045192632241,.116643464202113,1.149797004028585,-.132086037865961
3619,15.439348215715929,-.354684389168809,-.544707820965081,.799958233406458,.116100605464095,.799958233406458,.116100605464095,1.152800999828522,-.122300230971711
3620,15.443615586698714,-.351260165119777,-.544213459976878,.804883965556813,.115599978875193,.804883965556813,.115599978875193,1.155744429077108,-.112292564985798
3621,15.447882957681498,-.347814894536867,-.543721143546908,.809822121872628,.115142536544178,.809822121872628,.115142536544178,1.158623166744794,-.102060537256568
3622,15.452150328664283,-.344348525003435,-.543230685341554,.814772417233331,.114729241173082,.814772417233331,.114729241173082,1.161432943475022,-.091601686466094
3623,15.456417699647067,-.340861005358871,-.542741894896717,.819734547986074,.114361065870377,.819734547986074,.114361065870377,1.164169342552309,-.080913597560301
3624,15.460685070629852,-.337352285779033,-.542254577573848,.824708191310500,.114038993942590,.824708191310500,.114038993942590,1.166827796910540,-.069993906928230
3625,15.464952441612636,-.333822317859420,-.541768534516908,.829693004570848,.113764018663271,.829693004570848,.113764018663271,1.169403586191105,-.058840307838167
3626,15.469219812595421,-.330271054701136,-.541283562610376,.834688624655617,.113537143018197,.834688624655617,.113537143018197,1.171891833861181,-.047450556138224
3627,15.473487183578206,-.326698450999702,-.540799454438390,.839694667305097,.113359379425682,.839694667305097,.113359379425682,1.174287504403209,-.035822476228874
3628,15.477754554560990,-.323104463136752,-.540315998245132,.844710726427066,.113231749430791,.844710726427066,.113231749430791,1.176585400587359,-.023953967314827
3629,15.482021925543775,-.319489049274689,-.539832977896588,.849736373401052,.113155283372281,.849736373401052,.113155283372281,1.178780160839540,-.011843009943434
3630,15.486289296526559,-.315852169454317,-.539350172843784,.854771156371593,.113131020021009,.854771156371593,.113131020021009,1.180866256718337,.000512327163416
3631,15.490556667509344,-.312193785695529,-.538867358087618,.859814599530982,.113160006188547,.859814599530982,.113160006188547,1.182837990515101,.013113879977217
3632,15.494824038492128,-.308513862101060,-.538384304145450,.864866202392066,.113243296304713,.864866202392066,.113243296304713,1.184689492992252,.025963381724198
3633,15.499091409474913,-.304812364963379,-.537900777019541,.869925439051710,.113381951962694,.869925439051710,.113381951962694,1.186414721275775,.039062455134115
3634,15.503358780457697,-.301089262874730,-.537416538167520,.874991757445634,.113577041430409,.874991757445634,.113577041430409,1.188007456918793,.052412604370933
3635,15.507626151440482,-.297344526840377,-.536931344475003,.880064578595380,.113829639126757,.880064578595380,.113829639126757,1.189461304154046,.066015206640365
3636,15.511893522423266,-.293578130395078,-.536444948230527,.885143295848252,.114140825061350,.885143295848252,.114140825061350,1.190769688354036,.079871503469750
3637,15.516160893406051,-.289790049722812,-.535957097102956,.890227274111175,.114511684236327,.890227274111175,.114511684236327,1.191925854718633,.093982591656494
3638,15.520428264388835,-.285980263779788,-.535467534121520,.895315849079461,.114943306008832,.895315849079461,.114943306008832,1.192922867210861,.108349413881941
3639,15.524695635371620,-.282148754420758,-.534975997658666,.900408326461620,.115436783412716,.900408326461620,.115436783412716,1.193753607762646,.122972748988400
3640,15.528963006354404,-.278295506528637,-.534482221415887,.905503981201375,.115993212438028,.905503981201375,.115993212438028,1.194410775773298,.137853201917936
3641,15.533230377337189,-.274420508147453,-.533985934412725,.910602056698226,.116613691266850,.910602056698226,.116613691266850,1.194886887924503,.152991193312527
3642,15.537497748319973,-.270523750618619,-.533486860979122,.915701764027930,.117299319464029,.915701764027930,.117299319464029,1.195174278336655,.168386948776309
3643,15.541765119302758,-.266605228720535,-.532984720751337,.920802281164424,.118051197121367,.920802281164424,.118051197121367,1.195265099092335,.184040487801767
3644,15.546032490285542,-.262664940811499,-.532479228671597,.925902752204818,.118870423953850,.925902752204818,.118870423953850,1.195151321153766,.199951612363115
3645,15.550299861268327,-.258702888975915,-.531970094991731,.931002286599188,.119758098346488,.931002286599188,.119758098346488,1.194824735702041,.216119895181465
3646,15.554567232251111,-.254719079173781,-.531457025280965,.936099958387038,.120715316350399,.936099958387038,.120715316350399,1.194276955926883,.232544667667957
3647,15.558834603233896,-.250713521393411,-.530939720438116,.941194805442409,.121743170626764,.941194805442409,.121743170626764,1.193499419296609,.249225007552679
3648,15.563101974216680,-.246686229807356,-.530417876708404,.946285828729759,.122842749337334,.946285828729759,.122842749337334,1.192483390338856,.266159726208987
3649,15.567369345199465,-.242637222931481,-.529891185705124,.951371991572853,.124015134980219,.951371991572853,.124015134980219,1.191219963963442,.283347355684784
3650,15.571636716182249,-.238566523787120,-.529359334436391,.956452218939045,.125261403169734,.956452218939045,.125261403169734,1.189700069359501,.300786135454323
3651,15.575904087165034,-.234474160066256,-.528822005337224,.961525396741475,.126582621359134,.961525396741475,.126582621359134,1.187914474499723,.318473998906370
3652,15.580171458147818,-.230360164299632,-.528278876307199,.966590371161841,.127979847505168,.966590371161841,.127979847505168,1.185853791285115,.336408559586822
3653,15.584438829130603,-.226224574027701,-.527729620753934,.971645947996556,.129454128673434,.971645947996556,.129454128673434,1.183508481364220,.354587097216406
3654,15.588706200113387,-.222067431974319,-.527173907642638,.976690892029237,.131006499583621,.976690892029237,.131006499583621,1.180868862661101,.373006543506694
3655,15.592973571096172,-.217888786223045,-.526611401552017,.981723926432617,.132637981093849,.981723926432617,.132637981093849,1.177925116646682,.391663467800413
3656,15.597240942078956,-.213688690395927,-.526041762736766,.986743732203148,.134349578623396,.986743732203148,.134349578623396,1.174667296388118,.410554062564973
3657,15.601508313061741,-.209467203834632,-.525464647196928,.991748947631664,.136142280513274,.991748947631664,.136142280513274,1.171085335410880,.429674128771159
3658,15.605775684044525,-.205224391783745,-.524879706754384,.996738167813663,.138017056324218,.996738167813663,.138017056324218,1.167169057407976,.449019061192122
3659,15.610043055027310,-.200960325576064,-.524286589136736,1.001709944202887,.139974855071844,1.001709944202887,.139974855071844,1.162908186830337,.468583833661111
3660,15.614310426010094,-.196675082819709,-.523684938068861,1.006662784212037,.142016603398879,1.006662784212037,.142016603398879,1.158292360391806,.488362984329875
3661,15.618577796992879,-.192368747586822,-.523074393372395,1.011595150864595,.144143203684567,1.011595150864595,.144143203684567,1.153311139521261,.508350600973149
3662,15.622845167975663,-.188041410603638,-.522454591073419,1.016505462501854,.146355532091548,1.016505462501854,.146355532091548,1.147954023793368,.528540306388358
3663,15.627112538958448,-.183693169441681,-.521825163518612,1.021392092549412,.148654436550727,1.021392092549412,.148654436550727,1.142210465368040,.548925243943457
3664,15.631379909941232,-.179324128709819,-.521185739500139,1.026253369347484,.151040734684890,1.026253369347484,.151040734684890,1.136069884467062,.569498063329563
3665,15.635647280924017,-.174934400246906,-.520535944389518,1.031087576049515,.153515211672061,1.031087576049515,.153515211672061,1.129521685914360,.590250906579087
3666,15.639914651906802,-.170524103314694,-.519875400280745,1.035892950593701,.156078618049877,1.035892950593701,.156078618049877,1.122555276764108,.611175394413910
3667,15.644182022889586,-.166093364790708,-.519203726142899,1.040667685752083,.158731667462529,1.040667685752083,.158731667462529,1.115160085038241,.632262612992191
3668,15.648449393872371,-.161642319360739,-.518520537982491,1.045409929262006,.161475034352130,1.045409929262006,.161475034352130,1.107325579591932,.653503101126363
3669,15.652716764855155,-.157171109710586,-.517825449015769,1.050117784044792,.164309351596670,1.050117784044792,.164309351596670,1.099041291122215,.674886838048825
3670,15.656984135837940,-.152679886716674,-.517118069851226,1.054789308516512,.167235208097083,1.054789308516512,.167235208097083,1.090296834331165,.696403231805732
3671,15.661251506820724,-.148168809635140,-.516398008682497,1.059422516995828,.170253146316264,1.059422516995828,.170253146316264,1.081081931250844,.718041108363142
3672,15.665518877803509,-.143638046288961,-.515664871491855,1.064015380213844,.173363659773289,1.064015380213844,.173363659773289,1.071386435732608,.739788701513394
3673,15.669786248786293,-.139087773252683,-.514918262264500,1.068565825930947,.176567190496415,1.068565825930947,.176567190496415,1.061200359098318,.761633643673223
3674,15.674053619769078,-.134518176034280,-.514157783213787,1.073071739665582,.179864126438893,1.073071739665582,.179864126438893,1.050513896945491,.783562957668356
3675,15.678320990751862,-.129929449253648,-.513383035017556,1.077530965539842,.183254798861999,1.077530965539842,.183254798861999,1.039317457092475,.805563049602493
3676,15.682588361734647,-.125321796817245,-.512593617065694,1.081941307246720,.186739479690124,1.081941307246720,.186739479690124,1.027601688643325,.827619702911313
3677,15.686855732717431,-.120695432088329,-.511789127719033,1.086300529143727,.190318378843205,1.086300529143727,.190318378843205,1.015357512145199,.849718073704661
3678,15.691123103700216,-.116050578052245,-.510969164579667,1.090606357477472,.193991641552212,1.090606357477472,.193991641552212,1.002576150803784,.871842687502067
3679,15.695390474683000,-.111387467476216,-.510133324772751,1.094856481743640,.197759345663869,1.094856481743640,.197759345663869,.989249162714493,.893977437468415
3680,15.699657845665785,-.106706343063014,-.509281205239818,1.099048556186588,.201621498941238,1.099048556186588,.201621498941238,.975368474059063,.916105584257703
3681,15.703925216648569,-.102007457597941,-.508412403043605,1.103180201442559,.205578036367258,1.103180201442559,.205578036367258,.960926413208536,.938209757573294
3682,15.708192587631354,-.097291074088480,-.507526515684369,1.107249006330241,.209628817458802,1.107249006330241,.209628817458802,.945915745664725,.960271959553179
3683,15.712459958614138,-.092557465895981,-.506623141427628,1.111252529792091,.213773623599260,1.111252529792091,.213773623599260,.930329709762940,.982273570087846
3684,15.716727329596923,-.087806916858743,-.505701879643232,1.115188302989486,.218012155398133,1.115188302989486,.218012155398133,.914162053049163,1.004195354177031
3685,15.720994700579707,-.083039721405815,-.504762331155626,1.119053831554371,.222344030086557,1.119053831554371,.222344030086557,.897407069235011,1.026017471429327
3686,15.725262071562492,-.078256184660854,-.503804098605133,1.122846597999666,.226768778958112,1.122846597999666,.226768778958112,.880059635623770,1.047719487805499
3687,15.729529442545276,-.073456622535356,-.502826786820049,1.126564064290171,.231285844864710,1.126564064290171,.231285844864710,.862115250890569,1.069280389702433
3688,15.733796813528061,-.068641361810565,-.501830003199283,1.130203674575227,.235894579777741,1.130203674575227,.235894579777741,.843570073089492,1.090678600469664
3689,15.738064184510845,-.063810740207384,-.500813358105248,1.133762858083816,.240594242425045,1.133762858083816,.240594242425045,.824420957750159,1.111891999444524
3690,15.742331555493630,-.058965106443577,-.499776465266659,1.137239032182151,.245383996014633,1.137239032182151,.245383996014633,.804665495916057,1.132897943584950
3691,15.746598926476414,-.054104820277580,-.498718942190833,1.140629605593199,.250262906056390,1.140629605593199,.250262906056390,.784302051966955,1.153673291771069
3692,15.750866297459199,-.049230252538229,-.497640410585058,1.143931981776842,.255229938293289,1.143931981776842,.255229938293289,.763329801057892,1.174194431837427
3693,15.755133668441983,-.044341785139726,-.496540496786539,1.147143562468675,.260283956753882,1.147143562468675,.260283956753882,.741748765997905,1.194437310387593
3694,15.759401039424768,-.039439811081168,-.495418832200370,1.150261751374654,.265423721938035,1.150261751374654,.265423721938035,.719559853382726,1.214377465431518
3695,15.763668410407552,-.034524734429984,-.494275053744944,1.153283958018006,.270647889148007,1.153283958018006,.270647889148007,.696764888787382,1.233990061873492
3696,15.767935781390337,-.029596970288639,-.493108804304153,1.156207601733945,.275955006977086,1.156207601733945,.275955006977086,.673366650817034,1.253249929865043
3697,15.772203152373121,-.024656944743985,-.491919733185681,1.159030115806899,.281343515968000,1.159030115806899,.281343515968000,.649368903807644,1.272131606022407
3698,15.776470523355906,-.019705094798663,-.490707496584635,1.161748951744020,.286811747453308,1.161748951744020,.286811747453308,.624776428962281,1.290609377492555
3699,15.780737894338690,-.014741868283992,-.489471758051719,1.164361583677836,.292357922589864,1.164361583677836,.292357922589864,.599595053704146,1.308657328834988
3700,15.785005265321475,-.009767723753803,-.488212188965090,1.166865512889961,.297980151599254,1.166865512889961,.297980151599254,.573831679023963,1.326249391668976
3701,15.789272636304259,-.004783130358738,-.486928469004993,1.169258272446837,.303676433225890,1.169258272446837,.303676433225890,.547494304597191,1.343359397017411
3702,15.793540007287044,.000211432299470,-.485620286630230,1.171537431937492,.309444654424063,1.171537431937492,.309444654424063,.520592051445869,1.359961130259241
3703,15.797807378269829,.005215474334119,-.484287339555452,1.173700602302370,.315282590284888,1.173700602302370,.315282590284888,.493135181920754,1.376028388582656
3704,15.802074749252613,.010228495760451,-.482929335228232,1.175745440741323,.321187904213527,1.175745440741323,.321187904213527,.465135116782000,1.391535040810837
3705,15.806342120235398,.015249986703645,-.481545991304832,1.177669655687906,.327158148366514,1.177669655687906,.327158148366514,.436604449160959,1.406455089451381
