i,t,y1,y2,y3,y4,dy1,dy2,dy3,dy4
56,5.902454715596446,-.414722337583454,.317953505207421,-.641250117557947,-.934956607017320,-.641250117557947,-.934956607017320,.667395659542104,-.728550935455670
57,5.991502372377117,-.468773281879223,.232280125611141,-.568876752989144,-.983436746516180,-.568876752989144,-.983436746516180,.925516197721539,-.338289821536176
58,6.083479908859519,-.517042509928114,.141059271214385,-.480103355333124,-.992847786945672,-.480103355333124,-.992847786945672,.965758675529732,.132969977817849
59,6.181176472737602,-.559543199938064,.045426978680445,-.392787260053669,-.957920339299497,-.392787260053669,-.957920339299497,.793851654331843,.559906282988889
60,6.287902910655853,-.597489575493204,-.052974941519332,-.323673260062849,-.880887433564346,-.323673260062849,-.880887433564346,.494610032259105,.852433281798844
61,6.407943801603136,-.633583139062034,-.152144915892571,-.284031360675403,-.768652027638682,-.284031360675403,-.768652027638682,.178418199489733,.990517903505826
62,6.567034777296581,-.677848142972131,-.261705808681844,-.279633399262880,-.608367015264480,-.279633399262880,-.608367015264480,-.093127590563656,1.004894908029746
63,6.761631074425496,-.735101438930297,-.361415544579231,-.312712341891924,-.418528101548327,-.312712341891924,-.418528101548327,-.215577496489533,.941180499968965
64,6.998133482228187,-.815104425224410,-.434896381407358,-.362454078021343,-.206261349836507,-.362454078021343,-.206261349836507,-.182394272555340,.855178235897930
65,7.256185057875019,-.913363195781751,-.460635908090969,-.393156828933905,.002925691844825,-.393156828933905,.002925691844825,-.045653756782571,.765421882682258
66,7.498216579741545,-1.008341461061083,-.438405026768111,-.385319828688573,.176887908156130,-.385319828688573,.176887908156130,.111624925059999,.668830649348782
67,7.716374828291879,-1.088630747593414,-.384707121548237,-.345742383280780,.311502744026450,-.345742383280780,.311502744026450,.248963504909965,.561717918034479
68,7.917454824379690,-1.152347444839771,-.311477477987345,-.284336408860329,.412912431560270,-.284336408860329,.412912431560270,.358218279946559,.443941128014747
69,8.107924713028549,-1.199482417537953,-.225524060100171,-.208038737268998,.485598052760636,-.208038737268998,.485598052760636,.438732232510193,.317042331970472
70,8.292535829970021,-1.230078142370672,-.131222862428566,-.121819738689570,.531898343108444,-.121819738689570,.531898343108444,.490780921580157,.183097055734742
