i,t,y1,y2,y3,y4,dy1,dy2,dy3,dy4
3471,14.807777310264596,-.643842813950400,-.690504705546854,.216185426379882,.323526633994878,.216185426379882,.323526633994878,.768087363966814,-.289032150818610
3472,14.812044681247380,-.643089980987884,-.689032011316170,.219466961283624,.322417026479363,.219466961283624,.322417026479363,.769620217110012,-.291637053866910
3473,14.816312052230167,-.642337148025368,-.687559317085485,.222748496187368,.321307418963848,.222748496187368,.321307418963848,.771169954970948,-.294231602503526
3474,14.820579423212951,-.641584315062853,-.686086622854801,.226030031091111,.320197811448333,.226030031091111,.320197811448333,.772736699316563,-.296815745300820
3475,14.824846794195736,-.640831482100337,-.684613928624117,.229311565994853,.319088203932819,.229311565994853,.319088203932819,.774320572969043,-.299389430576397
3476,14.829114165178522,-.640078649137821,-.683141234393432,.232593100898597,.317978596417303,.232593100898597,.317978596417303,.775921699816341,-.301952606392498
3477,14.833381536161307,-.639325816175305,-.681668540162748,.235874635802340,.316868988901789,.235874635802340,.316868988901789,.777540204822818,-.304505220555398
3478,14.837648907144091,-.638572983212790,-.680195845932064,.239156170706082,.315759381386274,.239156170706082,.315759381386274,.779176214040015,-.307047220614855
3479,14.841916278126877,-.637820150250274,-.678723151701379,.242437705609826,.314649773870759,.242437705609826,.314649773870759,.780829854617526,-.309578553863539
3480,14.846183649109662,-.637067317287759,-.677250457470695,.245719240513569,.313540166355244,.245719240513569,.313540166355244,.782501254814001,-.312099167336505
3481,14.850451020092448,-.636314484325243,-.675777763240011,.249000775417312,.312430558839729,.249000775417312,.312430558839729,.784190544008280,-.314609007810677
3482,14.854718391075233,-.635561651362727,-.674305069009326,.252282310321055,.311320951324214,.252282310321055,.311320951324214,.785897852710631,-.317108021804348
3483,14.858985762058017,-.634808818400211,-.672832374778642,.255563845224798,.310211343808700,.255563845224798,.310211343808700,.787623312574136,-.319596155576709
3484,14.863253133040804,-.634055985437695,-.671359680547958,.258845380128542,.309101736293184,.258845380128542,.309101736293184,.789367056406185,-.322073355127393
3485,14.867520504023588,-.633303152475180,-.669886986317273,.262126915032284,.307992128777670,.262126915032284,.307992128777670,.791129218180110,-.324539566196039
3486,14.871787875006373,-.632550319512664,-.668414292086589,.265408449936027,.306882521262155,.265408449936027,.306882521262155,.792909933046947,-.326994734261885
